store_id,store_name,store_city,store_location,product_id,product_name,product_category,product_cost,product_price,has_inventory_record,stock_on_hand,units_30d,units_60d,units_90d,revenue_90d,gross_profit_90d,inventory_status,days_cover_90d,inventory_cost_value,inventory_retail_value
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,9,Dino Egg,Toys,9.99,10.99,1,26,90,117,218,2395.82,218.0,Low cover 7-13 days,10.7,259.74,285.74
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,16,60,71,118,2358.82,590.0,Low cover 7-13 days,12.2,239.84,319.84
12,Maven Toys Chetumal 1,Chetumal,Downtown,1,Action Figure,Toys,9.99,15.99,1,16,105,132,147,2350.53,882.0,Low cover 7-13 days,9.8,159.84,255.84
6,Maven Toys Mexicali 1,Mexicali,Commercial,8,Deck Of Cards,Games,3.99,6.99,1,50,101,183,331,2313.69,993.0,Low cover 7-13 days,13.6,199.5,349.5
1,Maven Toys Guadalajara 1,Guadalajara,Residential,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,9,67,107,114,2278.86,570.0,Low cover 7-13 days,7.1,134.91,179.91
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,9,Dino Egg,Toys,9.99,10.99,1,19,52,147,202,2219.98,202.0,Low cover 7-13 days,8.5,189.81,208.81
50,Maven Toys Guanajuato 3,Guanajuato,Residential,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,10,25,38,111,2218.89,555.0,Low cover 7-13 days,8.1,149.9,199.9
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,10,85,103,109,2178.91,545.0,Low cover 7-13 days,8.3,149.9,199.9
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2,Animal Figures,Toys,9.99,12.99,1,18,59,125,165,2143.35,495.0,Low cover 7-13 days,9.8,179.82,233.82
36,Maven Toys Morelia 1,Morelia,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,15,50,69,104,2078.96,208.0,Low cover 7-13 days,13.0,269.85,299.85
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,1,Action Figure,Toys,9.99,15.99,1,11,49,91,130,2078.7,780.0,Low cover 7-13 days,7.6,109.89,175.89
7,Maven Toys Monterrey 2,Monterrey,Downtown,8,Deck Of Cards,Games,3.99,6.99,1,46,150,198,296,2069.04,888.0,Low cover 7-13 days,14.0,183.54,321.54
4,Maven Toys Saltillo 1,Saltillo,Downtown,9,Dino Egg,Toys,9.99,10.99,1,27,88,116,188,2066.12,188.0,Low cover 7-13 days,12.9,269.73,296.73
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,18,28,135,229,2058.71,229.0,Low cover 7-13 days,7.1,143.82,161.82
47,Maven Toys Monterrey 4,Monterrey,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,10,10,40,98,2057.02,980.0,Low cover 7-13 days,9.2,109.9,209.9
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,18,51,75,127,2030.73,508.0,Low cover 7-13 days,12.8,215.82,287.82
43,Maven Toys Durango 1,Durango,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,14,44,87,101,2018.99,202.0,Low cover 7-13 days,12.5,251.86,279.86
19,Maven Toys Puebla 1,Puebla,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,16,64,100,123,1966.77,492.0,Low cover 7-13 days,11.7,191.84,255.84
5,Maven Toys La Paz 1,La Paz,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,12,35,111,131,1963.69,1048.0,Low cover 7-13 days,8.2,83.88,179.88
32,Maven Toys Hermosillo 1,Hermosillo,Residential,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,18,9,71,121,1934.79,484.0,Low cover 7-13 days,13.4,215.82,287.82
30,Maven Toys Guadalajara 3,Guadalajara,Airport,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,20,15,43,214,1923.86,214.0,Low cover 7-13 days,8.4,159.8,179.8
12,Maven Toys Chetumal 1,Chetumal,Downtown,9,Dino Egg,Toys,9.99,10.99,1,14,9,77,172,1890.28,172.0,Low cover 7-13 days,7.3,139.86,153.86
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,26,139,169,169,1857.31,1183.0,Low cover 7-13 days,13.8,103.74,285.74
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,9,16,44,71,1845.29,355.0,Low cover 7-13 days,11.4,188.91,233.91
21,Maven Toys Santiago 1,Santiago,Downtown,10,Dinosaur Figures,Toys,10.99,14.99,1,13,26,44,123,1843.77,492.0,Low cover 7-13 days,9.5,142.87,194.87
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,13,67,167,167,1835.33,1169.0,Low cover 7-13 days,7.0,51.87,142.87
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,10,55,74,90,1799.1,450.0,Low cover 7-13 days,10.0,149.9,199.9
30,Maven Toys Guadalajara 3,Guadalajara,Airport,1,Action Figure,Toys,9.99,15.99,1,15,13,64,110,1758.9,660.0,Low cover 7-13 days,12.3,149.85,239.85
28,Maven Toys Puebla 2,Puebla,Downtown,19,Magic Sand,Art & Crafts,13.99,15.99,1,13,57,84,108,1726.92,216.0,Low cover 7-13 days,10.8,181.87,207.87
43,Maven Toys Durango 1,Durango,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,12,10,63,81,1700.19,486.0,Low cover 7-13 days,13.3,179.88,251.88
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,12,9,49,81,1700.19,810.0,Low cover 7-13 days,13.3,131.88,251.88
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,7,21,40,80,1679.2,800.0,Low cover 7-13 days,7.9,76.93,146.93
26,Maven Toys Campeche 2,Campeche,Commercial,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,11,50,57,84,1679.16,420.0,Low cover 7-13 days,11.8,164.89,219.89
50,Maven Toys Guanajuato 3,Guanajuato,Residential,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,18,50,75,186,1672.14,186.0,Low cover 7-13 days,8.7,143.82,161.82
5,Maven Toys La Paz 1,La Paz,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,7,42,66,82,1639.18,492.0,Low cover 7-13 days,7.7,97.93,139.93
1,Maven Toys Guadalajara 1,Guadalajara,Residential,9,Dino Egg,Toys,9.99,10.99,1,12,91,121,148,1626.52,148.0,Low cover 7-13 days,7.3,119.88,131.88
18,Maven Toys Merida 1,Merida,Downtown,2,Animal Figures,Toys,9.99,12.99,1,12,38,57,125,1623.75,375.0,Low cover 7-13 days,8.6,119.88,155.88
29,Maven Toys Xalapa 1,Xalapa,Commercial,2,Animal Figures,Toys,9.99,12.99,1,15,6,83,125,1623.75,375.0,Low cover 7-13 days,10.8,149.85,194.85
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,8,Deck Of Cards,Games,3.99,6.99,1,32,52,137,232,1621.68,696.0,Low cover 7-13 days,12.4,127.68,223.68
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,11,44,77,77,1616.23,462.0,Low cover 7-13 days,12.9,164.89,230.89
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,9,Dino Egg,Toys,9.99,10.99,1,14,41,44,146,1604.54,146.0,Low cover 7-13 days,8.6,139.86,153.86
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,8,Deck Of Cards,Games,3.99,6.99,1,29,63,145,229,1600.71,687.0,Low cover 7-13 days,11.4,115.71,202.71
2,Maven Toys Monterrey 1,Monterrey,Residential,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,12,24,63,80,1599.2,480.0,Low cover 7-13 days,13.5,167.88,239.88
28,Maven Toys Puebla 2,Puebla,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,18,2,108,176,1582.24,176.0,Low cover 7-13 days,9.2,143.82,161.82
49,Maven Toys Culiacan 1,Culiacan,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,9,34,47,79,1579.21,474.0,Low cover 7-13 days,10.3,125.91,179.91
47,Maven Toys Monterrey 4,Monterrey,Commercial,6,Colorbuds,Electronics,6.99,14.99,1,11,18,56,105,1573.95,840.0,Low cover 7-13 days,9.4,76.89,164.89
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,1,Action Figure,Toys,9.99,15.99,1,10,0,3,98,1567.02,588.0,Low cover 7-13 days,9.2,99.9,159.9
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,8,Deck Of Cards,Games,3.99,6.99,1,18,15,172,224,1565.76,672.0,Low cover 7-13 days,7.2,71.82,125.82
1,Maven Toys Guadalajara 1,Guadalajara,Residential,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,7,40,48,77,1539.23,462.0,Low cover 7-13 days,8.2,97.93,139.93
39,Maven Toys Xalapa 2,Xalapa,Downtown,14,Glass Marbles,Games,5.99,10.99,1,12,45,100,140,1538.6,700.0,Low cover 7-13 days,7.7,71.88,131.88
13,Maven Toys Mexicali 2,Mexicali,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,24,36,102,169,1519.31,169.0,Low cover 7-13 days,12.8,191.76,215.76
43,Maven Toys Durango 1,Durango,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,55,188,276,507,1515.93,507.0,Low cover 7-13 days,9.8,109.45,164.45
30,Maven Toys Guadalajara 3,Guadalajara,Airport,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,13,13,67,94,1503.06,376.0,Low cover 7-13 days,12.4,155.87,207.87
19,Maven Toys Puebla 1,Puebla,Commercial,13,Gamer Headphones,Electronics,14.99,20.99,1,7,62,66,70,1469.3,420.0,Low cover 7-13 days,9.0,104.93,146.93
12,Maven Toys Chetumal 1,Chetumal,Downtown,2,Animal Figures,Toys,9.99,12.99,1,16,42,86,113,1467.87,339.0,Low cover 7-13 days,12.7,159.84,207.84
17,Maven Toys Toluca 1,Toluca,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,59,121,343,487,1456.13,487.0,Low cover 7-13 days,10.9,117.41,176.41
40,Maven Toys Toluca 2,Toluca,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,10,10,27,69,1448.31,690.0,Low cover 7-13 days,13.0,109.9,209.9
8,Maven Toys Pachuca 1,Pachuca,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,8,47,55,90,1439.1,360.0,Low cover 7-13 days,8.0,95.92,127.92
12,Maven Toys Chetumal 1,Chetumal,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,44,157,249,359,1432.41,718.0,Low cover 7-13 days,11.0,87.56,175.56
4,Maven Toys Saltillo 1,Saltillo,Downtown,10,Dinosaur Figures,Toys,10.99,14.99,1,8,26,67,95,1424.05,380.0,Low cover 7-13 days,7.6,87.92,119.92
32,Maven Toys Hermosillo 1,Hermosillo,Residential,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,45,89,145,350,1396.5,700.0,Low cover 7-13 days,11.6,89.55,179.55
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,37,110,206,343,1368.57,686.0,Low cover 7-13 days,9.7,73.63,147.63
39,Maven Toys Xalapa 2,Xalapa,Downtown,2,Animal Figures,Toys,9.99,12.99,1,9,36,69,105,1363.95,315.0,Low cover 7-13 days,7.7,89.91,116.91
30,Maven Toys Guadalajara 3,Guadalajara,Airport,14,Glass Marbles,Games,5.99,10.99,1,10,94,123,123,1351.77,615.0,Low cover 7-13 days,7.3,59.9,109.9
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,20,12,100,150,1348.5,150.0,Low cover 7-13 days,12.0,159.8,179.8
29,Maven Toys Xalapa 1,Xalapa,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,8,22,36,64,1343.36,640.0,Low cover 7-13 days,11.3,87.92,167.92
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,13,28,75,111,1330.89,333.0,Low cover 7-13 days,10.5,116.87,155.87
44,Maven Toys Puebla 3,Puebla,Residential,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,6,4,38,66,1319.34,330.0,Low cover 7-13 days,8.2,89.94,119.94
1,Maven Toys Guadalajara 1,Guadalajara,Residential,28,Playfoam,Art & Crafts,3.99,10.99,1,10,113,117,117,1285.83,819.0,Low cover 7-13 days,7.7,39.9,109.9
13,Maven Toys Mexicali 2,Mexicali,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,9,37,48,64,1279.36,384.0,Low cover 7-13 days,12.7,125.91,179.91
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,9,21,54,80,1279.2,320.0,Low cover 7-13 days,10.1,107.91,143.91
21,Maven Toys Santiago 1,Santiago,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,14,69,108,127,1268.73,381.0,Low cover 7-13 days,9.9,97.86,139.86
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,10,Dinosaur Figures,Toys,10.99,14.99,1,8,60,70,84,1259.16,336.0,Low cover 7-13 days,8.6,87.92,119.92
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,6,Colorbuds,Electronics,6.99,14.99,1,7,43,84,84,1259.16,672.0,Low cover 7-13 days,7.5,48.93,104.93
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,10,21,63,78,1247.22,312.0,Low cover 7-13 days,11.5,119.9,159.9
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,9,Dino Egg,Toys,9.99,10.99,1,9,7,73,112,1230.88,112.0,Low cover 7-13 days,7.2,89.91,98.91
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,37,152,282,409,1222.91,409.0,Low cover 7-13 days,8.1,73.63,110.63
33,Maven Toys Monterrey 3,Monterrey,Airport,10,Dinosaur Figures,Toys,10.99,14.99,1,12,0,36,81,1214.19,324.0,Low cover 7-13 days,13.3,131.88,179.88
21,Maven Toys Santiago 1,Santiago,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,46,128,272,403,1204.97,403.0,Low cover 7-13 days,10.3,91.54,137.54
36,Maven Toys Morelia 1,Morelia,Downtown,18,Lego Bricks,Toys,34.99,39.99,1,4,13,17,30,1199.7,150.0,Low cover 7-13 days,12.0,139.96,159.96
29,Maven Toys Xalapa 1,Xalapa,Commercial,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,7,32,51,80,1199.2,240.0,Low cover 7-13 days,7.9,83.93,104.93
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,14,20,36,132,1186.68,132.0,Low cover 7-13 days,9.5,111.86,125.86
50,Maven Toys Guanajuato 3,Guanajuato,Residential,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,6,25,32,59,1179.41,354.0,Low cover 7-13 days,9.2,83.94,119.94
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,5,21,32,45,1169.55,225.0,Low cover 7-13 days,10.0,104.95,129.95
4,Maven Toys Saltillo 1,Saltillo,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,9,16,38,73,1167.27,292.0,Low cover 7-13 days,11.1,107.91,143.91
21,Maven Toys Santiago 1,Santiago,Downtown,1,Action Figure,Toys,9.99,15.99,1,7,38,60,73,1167.27,438.0,Low cover 7-13 days,8.6,69.93,111.93
26,Maven Toys Campeche 2,Campeche,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,4,0,15,45,1124.55,180.0,Low cover 7-13 days,8.0,83.96,99.96
26,Maven Toys Campeche 2,Campeche,Commercial,8,Deck Of Cards,Games,3.99,6.99,1,22,32,65,157,1097.43,471.0,Low cover 7-13 days,12.6,87.78,153.78
43,Maven Toys Durango 1,Durango,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,18,25,49,121,1087.79,121.0,Low cover 7-13 days,13.4,143.82,161.82
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,35,125,241,270,1077.3,540.0,Low cover 7-13 days,11.7,69.65,139.65
26,Maven Toys Campeche 2,Campeche,Commercial,9,Dino Egg,Toys,9.99,10.99,1,15,43,64,97,1066.03,97.0,Low cover 7-13 days,13.9,149.85,164.85
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,8,29,29,53,1059.47,318.0,Low cover 7-13 days,13.6,111.92,159.92
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,10,16,42,66,1055.34,264.0,Low cover 7-13 days,13.6,119.9,159.9
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,7,0,13,66,1055.34,264.0,Low cover 7-13 days,9.5,83.93,111.93
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,24,111,181,261,1041.39,522.0,Low cover 7-13 days,8.3,47.76,95.76
33,Maven Toys Monterrey 3,Monterrey,Airport,1,Action Figure,Toys,9.99,15.99,1,10,5,19,65,1039.35,390.0,Low cover 7-13 days,13.8,99.9,159.9
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2,Animal Figures,Toys,9.99,12.99,1,10,20,31,80,1039.2,240.0,Low cover 7-13 days,11.3,99.9,129.9
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,13,32,79,114,1024.86,114.0,Low cover 7-13 days,10.3,103.87,116.87
43,Maven Toys Durango 1,Durango,Downtown,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,20,68,185,256,1021.44,512.0,Low cover 7-13 days,7.0,39.8,79.8
7,Maven Toys Monterrey 2,Monterrey,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,15,3,49,113,1015.87,113.0,Low cover 7-13 days,11.9,119.85,134.85
1,Maven Toys Guadalajara 1,Guadalajara,Residential,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,32,79,126,247,985.53,494.0,Low cover 7-13 days,11.7,63.68,127.68
4,Maven Toys Saltillo 1,Saltillo,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,7,13,27,82,983.18,246.0,Low cover 7-13 days,7.7,62.93,83.93
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,37,54,128,328,980.72,328.0,Low cover 7-13 days,10.2,73.63,110.63
44,Maven Toys Puebla 3,Puebla,Residential,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,26,94,186,325,971.75,325.0,Low cover 7-13 days,7.2,51.74,77.74
21,Maven Toys Santiago 1,Santiago,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,5,4,36,46,965.54,276.0,Low cover 7-13 days,9.8,74.95,104.95
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,10,55,77,107,961.93,107.0,Low cover 7-13 days,8.4,79.9,89.9
10,Maven Toys Campeche 1,Campeche,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,9,11,56,96,959.04,480.0,Low cover 7-13 days,8.4,44.91,89.91
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,23,Mr. Potatohead,Toys,4.99,9.99,1,9,39,72,95,949.05,475.0,Low cover 7-13 days,8.5,44.91,89.91
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,11,59,85,85,934.15,595.0,Low cover 7-13 days,11.6,43.89,120.89
33,Maven Toys Monterrey 3,Monterrey,Airport,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,5,10,15,37,924.63,148.0,Low cover 7-13 days,12.2,104.95,124.95
49,Maven Toys Culiacan 1,Culiacan,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,10,54,84,84,923.16,588.0,Low cover 7-13 days,10.7,39.9,109.9
28,Maven Toys Puebla 2,Puebla,Downtown,1,Action Figure,Toys,9.99,15.99,1,6,38,51,57,911.43,342.0,Low cover 7-13 days,9.5,59.94,95.94
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,29,Plush Pony,Toys,8.99,19.99,1,5,14,15,45,899.55,495.0,Low cover 7-13 days,10.0,44.95,99.95
44,Maven Toys Puebla 3,Puebla,Residential,14,Glass Marbles,Games,5.99,10.99,1,7,6,47,80,879.2,400.0,Low cover 7-13 days,7.9,41.93,76.93
43,Maven Toys Durango 1,Durango,Downtown,2,Animal Figures,Toys,9.99,12.99,1,8,37,52,67,870.33,201.0,Low cover 7-13 days,10.7,79.92,103.92
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,6,20,29,58,869.42,174.0,Low cover 7-13 days,9.3,71.94,89.94
50,Maven Toys Guanajuato 3,Guanajuato,Residential,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,34,71,220,286,855.14,286.0,Low cover 7-13 days,10.7,67.66,101.66
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,8,17,29,53,847.47,212.0,Low cover 7-13 days,13.6,95.92,127.92
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,5,29,32,53,847.47,212.0,Low cover 7-13 days,8.5,59.95,79.95
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,14,Glass Marbles,Games,5.99,10.99,1,11,29,59,77,846.23,385.0,Low cover 7-13 days,12.9,65.89,120.89
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,10,33,39,70,839.3,210.0,Low cover 7-13 days,12.9,89.9,119.9
17,Maven Toys Toluca 1,Toluca,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,10,14,44,69,827.31,207.0,Low cover 7-13 days,13.0,89.9,119.9
19,Maven Toys Puebla 1,Puebla,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,5,0,22,41,819.59,246.0,Low cover 7-13 days,11.0,69.95,99.95
13,Maven Toys Mexicali 2,Mexicali,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,9,14,51,82,819.18,246.0,Low cover 7-13 days,9.9,62.91,89.91
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,7,47,51,51,815.49,204.0,Low cover 7-13 days,12.4,83.93,111.93
48,Maven Toys Saltillo 2,Saltillo,Commercial,5,Classic Dominoes,Games,7.99,9.99,1,9,14,15,80,799.2,160.0,Low cover 7-13 days,10.1,71.91,89.91
4,Maven Toys Saltillo 1,Saltillo,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,3,19,30,38,797.62,380.0,Low cover 7-13 days,7.1,32.97,62.97
13,Maven Toys Mexicali 2,Mexicali,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,37,128,179,263,786.37,263.0,Low cover 7-13 days,12.7,73.63,110.63
1,Maven Toys Guadalajara 1,Guadalajara,Residential,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,5,6,19,49,783.51,196.0,Low cover 7-13 days,9.2,59.95,79.95
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,5,31,39,39,779.61,234.0,Low cover 7-13 days,11.5,69.95,99.95
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,22,Monopoly,Games,13.99,19.99,1,4,10,10,38,759.62,228.0,Low cover 7-13 days,9.5,55.96,79.96
2,Maven Toys Monterrey 1,Monterrey,Residential,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,32,119,208,252,753.48,252.0,Low cover 7-13 days,11.4,63.68,95.68
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,5,16,32,34,713.66,204.0,Low cover 7-13 days,13.2,74.95,104.95
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,14,Glass Marbles,Games,5.99,10.99,1,5,20,33,63,692.37,315.0,Low cover 7-13 days,7.1,29.95,54.95
1,Maven Toys Guadalajara 1,Guadalajara,Residential,31,Splash Balls,Sports & Outdoors,7.99,8.99,1,7,29,45,76,683.24,76.0,Low cover 7-13 days,8.3,55.93,62.93
10,Maven Toys Campeche 1,Campeche,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,3,9,23,34,679.66,204.0,Low cover 7-13 days,7.9,41.97,59.97
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,12,59,125,135,673.65,135.0,Low cover 7-13 days,8.0,47.88,59.88
1,Maven Toys Guadalajara 1,Guadalajara,Residential,29,Plush Pony,Toys,8.99,19.99,1,4,11,28,33,659.67,363.0,Low cover 7-13 days,10.9,35.96,79.96
33,Maven Toys Monterrey 3,Monterrey,Airport,22,Monopoly,Games,13.99,19.99,1,5,33,33,33,659.67,198.0,Low cover 7-13 days,13.6,69.95,99.95
33,Maven Toys Monterrey 3,Monterrey,Airport,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,21,45,96,162,646.38,324.0,Low cover 7-13 days,11.7,41.79,83.79
12,Maven Toys Chetumal 1,Chetumal,Downtown,22,Monopoly,Games,13.99,19.99,1,4,0,7,32,639.68,192.0,Low cover 7-13 days,11.3,55.96,79.96
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,4,Chutes & Ladders,Games,9.99,12.99,1,4,39,49,49,636.51,147.0,Low cover 7-13 days,7.3,39.96,51.96
50,Maven Toys Guanajuato 3,Guanajuato,Residential,30,Rubik's Cube,Games,17.99,19.99,1,4,10,22,31,619.69,62.0,Low cover 7-13 days,11.6,71.96,79.96
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,18,87,124,204,609.96,204.0,Low cover 7-13 days,7.9,35.82,53.82
4,Maven Toys Saltillo 1,Saltillo,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,6,38,55,55,604.45,385.0,Low cover 7-13 days,9.8,23.94,65.94
