year_month,month_start,year,quarter,month_number,month_name,store_id,store_name,store_city,store_location,product_id,product_name,product_category,transactions,units_sold,revenue,cogs,gross_profit
2022-01,2022-01-29,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,22,Monopoly,Games,11,11,219.89,153.89,66.0
2022-01,2022-01-01,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,24,Nerf Gun,Sports & Outdoors,20,20,399.8,299.8,100.0
2022-01,2022-01-04,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,25,PlayDoh Can,Art & Crafts,60,60,179.4,119.4,60.0
2022-01,2022-01-07,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,27,PlayDoh Toolkit,Art & Crafts,58,101,503.99,402.99,101.0
2022-01,2022-01-15,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,30,Rubik's Cube,Games,46,46,919.54,827.54,92.0
2022-01,2022-01-01,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,31,Splash Balls,Sports & Outdoors,36,36,323.64,287.64,36.0
2022-01,2022-01-22,2022,1,1,January,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,34,Toy Robot,Electronics,11,11,285.89,230.89,55.0
2022-01,2022-01-02,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,1,Action Figure,Toys,32,32,511.68,319.68,192.0
2022-01,2022-01-23,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2,Animal Figures,Toys,12,12,155.88,119.88,36.0
2022-01,2022-01-05,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,6,Colorbuds,Electronics,84,115,1723.85,803.85,920.0
2022-01,2022-01-04,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,7,Dart Gun,Sports & Outdoors,41,41,655.59,491.59,164.0
2022-01,2022-01-03,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,8,Deck Of Cards,Games,148,148,1034.52,590.52,444.0
2022-01,2022-01-23,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,9,Dino Egg,Toys,41,41,450.59,409.59,41.0
2022-01,2022-01-21,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,10,Dinosaur Figures,Toys,8,8,119.92,87.92,32.0
2022-01,2022-01-03,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,14,Glass Marbles,Games,11,11,120.89,65.89,55.0
2022-01,2022-01-05,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,17,Kids Makeup Kit,Art & Crafts,18,18,359.82,251.82,108.0
2022-01,2022-01-14,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,24,Nerf Gun,Sports & Outdoors,5,5,99.95,74.95,25.0
2022-01,2022-01-04,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,25,PlayDoh Can,Art & Crafts,11,22,65.78,43.78,22.0
2022-01,2022-01-05,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,27,PlayDoh Toolkit,Art & Crafts,27,27,134.73,107.73,27.0
2022-01,2022-01-13,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,30,Rubik's Cube,Games,41,41,819.59,737.59,82.0
2022-01,2022-01-01,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,31,Splash Balls,Sports & Outdoors,26,35,314.65,279.65,35.0
2022-01,2022-01-26,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,33,Teddy Bear,Toys,3,3,38.97,32.97,6.0
2022-01,2022-01-08,2022,1,1,January,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,34,Toy Robot,Electronics,15,15,389.85,314.85,75.0
2022-01,2022-01-01,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,1,Action Figure,Toys,35,35,559.65,349.65,210.0
2022-01,2022-01-04,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,2,Animal Figures,Toys,13,13,168.87,129.87,39.0
2022-01,2022-01-20,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,3,Barrel O' Slime,Art & Crafts,5,5,19.95,9.95,10.0
2022-01,2022-01-15,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,4,Chutes & Ladders,Games,12,12,155.88,119.88,36.0
2022-01,2022-01-02,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,6,Colorbuds,Electronics,149,331,4961.69,2313.69,2648.0
2022-01,2022-01-15,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,7,Dart Gun,Sports & Outdoors,32,32,511.68,383.68,128.0
2022-01,2022-01-02,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,8,Deck Of Cards,Games,95,95,664.05,379.05,285.0
2022-01,2022-01-07,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,10,Dinosaur Figures,Toys,33,33,494.67,362.67,132.0
2022-01,2022-01-01,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,14,Glass Marbles,Games,79,99,1088.01,593.01,495.0
2022-01,2022-01-01,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,17,Kids Makeup Kit,Art & Crafts,15,15,299.85,209.85,90.0
2022-01,2022-01-19,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,18,Lego Bricks,Toys,2,2,79.98,69.98,10.0
2022-01,2022-01-15,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,24,Nerf Gun,Sports & Outdoors,6,6,119.94,89.94,30.0
2022-01,2022-01-13,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,25,PlayDoh Can,Art & Crafts,12,12,35.88,23.88,12.0
2022-01,2022-01-06,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,27,PlayDoh Toolkit,Art & Crafts,114,114,568.86,454.86,114.0
2022-01,2022-01-16,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,30,Rubik's Cube,Games,8,8,159.92,143.92,16.0
2022-01,2022-01-02,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,31,Splash Balls,Sports & Outdoors,33,33,296.67,263.67,33.0
2022-01,2022-01-11,2022,1,1,January,36,Maven Toys Morelia 1,Morelia,Downtown,33,Teddy Bear,Toys,15,15,194.85,164.85,30.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,1,Action Figure,Toys,73,73,1167.27,729.27,438.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2,Animal Figures,Toys,22,49,636.51,489.51,147.0
2022-01,2022-01-02,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,4,Chutes & Ladders,Games,17,17,220.83,169.83,51.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,5,Classic Dominoes,Games,25,25,249.75,199.75,50.0
2022-01,2022-01-12,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,6,Colorbuds,Electronics,69,87,1304.13,608.13,696.0
2022-01,2022-01-05,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,7,Dart Gun,Sports & Outdoors,20,20,319.8,239.8,80.0
2022-01,2022-01-01,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,8,Deck Of Cards,Games,138,187,1307.13,746.13,561.0
2022-01,2022-01-03,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,9,Dino Egg,Toys,79,110,1208.9,1098.9,110.0
2022-01,2022-01-10,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,14,Glass Marbles,Games,15,15,164.85,89.85,75.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,17,Kids Makeup Kit,Art & Crafts,66,82,1639.18,1147.18,492.0
2022-01,2022-01-01,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,18,Lego Bricks,Toys,28,28,1119.72,979.72,140.0
2022-01,2022-01-19,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,20,Mini Basketball Hoop,Sports & Outdoors,1,1,24.99,8.99,16.0
2022-01,2022-01-08,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,21,Mini Ping Pong Set,Sports & Outdoors,71,89,889.11,622.11,267.0
2022-01,2022-01-01,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,22,Monopoly,Games,18,18,359.82,251.82,108.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,24,Nerf Gun,Sports & Outdoors,13,27,539.73,404.73,135.0
2022-01,2022-01-02,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,27,PlayDoh Toolkit,Art & Crafts,18,18,89.82,71.82,18.0
2022-01,2022-01-06,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,30,Rubik's Cube,Games,39,64,1279.36,1151.36,128.0
2022-01,2022-01-01,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,31,Splash Balls,Sports & Outdoors,17,27,242.73,215.73,27.0
2022-01,2022-01-01,2022,1,1,January,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,34,Toy Robot,Electronics,31,31,805.69,650.69,155.0
2022-01,2022-01-07,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,1,Action Figure,Toys,64,64,1023.36,639.36,384.0
2022-01,2022-01-07,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2,Animal Figures,Toys,26,26,337.74,259.74,78.0
2022-01,2022-01-02,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,4,Chutes & Ladders,Games,29,29,376.71,289.71,87.0
2022-01,2022-01-12,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,5,Classic Dominoes,Games,40,40,399.6,319.6,80.0
2022-01,2022-01-03,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,6,Colorbuds,Electronics,74,102,1528.98,712.98,816.0
2022-01,2022-01-05,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,7,Dart Gun,Sports & Outdoors,8,10,159.9,119.9,40.0
2022-01,2022-01-01,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,8,Deck Of Cards,Games,23,27,188.73,107.73,81.0
2022-01,2022-01-01,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,9,Dino Egg,Toys,39,56,615.44,559.44,56.0
2022-01,2022-01-04,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,10,Dinosaur Figures,Toys,1,3,44.97,32.97,12.0
2022-01,2022-01-19,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,14,Glass Marbles,Games,21,26,285.74,155.74,130.0
2022-01,2022-01-07,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,17,Kids Makeup Kit,Art & Crafts,41,41,819.59,573.59,246.0
2022-01,2022-01-01,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,133,293,2927.07,2048.07,879.0
2022-01,2022-01-01,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,22,Monopoly,Games,11,29,579.71,405.71,174.0
2022-01,2022-01-13,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,24,Nerf Gun,Sports & Outdoors,20,20,399.8,299.8,100.0
2022-01,2022-01-05,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,27,PlayDoh Toolkit,Art & Crafts,5,5,24.95,19.95,5.0
2022-01,2022-01-09,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,30,Rubik's Cube,Games,20,20,399.8,359.8,40.0
2022-01,2022-01-14,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,31,Splash Balls,Sports & Outdoors,18,18,161.82,143.82,18.0
2022-01,2022-01-15,2022,1,1,January,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,34,Toy Robot,Electronics,22,22,571.78,461.78,110.0
2022-01,2022-01-02,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,1,Action Figure,Toys,26,28,447.72,279.72,168.0
2022-01,2022-01-06,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,2,Animal Figures,Toys,23,23,298.77,229.77,69.0
2022-01,2022-01-03,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,6,Colorbuds,Electronics,118,199,2983.01,1391.01,1592.0
2022-01,2022-01-03,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,7,Dart Gun,Sports & Outdoors,20,52,831.48,623.48,208.0
2022-01,2022-01-01,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,8,Deck Of Cards,Games,50,60,419.4,239.4,180.0
2022-01,2022-01-02,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,9,Dino Egg,Toys,27,43,472.57,429.57,43.0
2022-01,2022-01-08,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,10,Dinosaur Figures,Toys,5,5,74.95,54.95,20.0
2022-01,2022-01-17,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,14,Glass Marbles,Games,4,4,43.96,23.96,20.0
2022-01,2022-01-22,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,17,Kids Makeup Kit,Art & Crafts,24,24,479.76,335.76,144.0
2022-01,2022-01-02,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,18,Lego Bricks,Toys,46,64,2559.36,2239.36,320.0
2022-01,2022-01-07,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,24,Nerf Gun,Sports & Outdoors,3,3,59.97,44.97,15.0
2022-01,2022-01-14,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,25,PlayDoh Can,Art & Crafts,12,12,35.88,23.88,12.0
2022-01,2022-01-08,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,27,PlayDoh Toolkit,Art & Crafts,42,42,209.58,167.58,42.0
2022-01,2022-01-02,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,30,Rubik's Cube,Games,87,87,1739.13,1565.13,174.0
2022-01,2022-01-15,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,31,Splash Balls,Sports & Outdoors,19,22,197.78,175.78,22.0
2022-01,2022-01-01,2022,1,1,January,39,Maven Toys Xalapa 2,Xalapa,Downtown,34,Toy Robot,Electronics,23,44,1143.56,923.56,220.0
2022-01,2022-01-05,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,1,Action Figure,Toys,44,74,1183.26,739.26,444.0
2022-01,2022-01-04,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,2,Animal Figures,Toys,10,10,129.9,99.9,30.0
2022-01,2022-01-13,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,6,Colorbuds,Electronics,55,55,824.45,384.45,440.0
2022-01,2022-01-01,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,7,Dart Gun,Sports & Outdoors,23,23,367.77,275.77,92.0
2022-01,2022-01-03,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,8,Deck Of Cards,Games,51,51,356.49,203.49,153.0
2022-01,2022-01-08,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,9,Dino Egg,Toys,12,24,263.76,239.76,24.0
2022-01,2022-01-15,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,10,Dinosaur Figures,Toys,17,17,254.83,186.83,68.0
2022-01,2022-01-22,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,14,Glass Marbles,Games,17,17,186.83,101.83,85.0
2022-01,2022-01-01,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,17,Kids Makeup Kit,Art & Crafts,17,17,339.83,237.83,102.0
2022-01,2022-01-16,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,18,Lego Bricks,Toys,16,16,639.84,559.84,80.0
2022-01,2022-01-05,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,25,PlayDoh Can,Art & Crafts,54,54,161.46,107.46,54.0
2022-01,2022-01-03,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,27,PlayDoh Toolkit,Art & Crafts,23,32,159.68,127.68,32.0
2022-01,2022-01-04,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,30,Rubik's Cube,Games,13,13,259.87,233.87,26.0
2022-01,2022-01-03,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,31,Splash Balls,Sports & Outdoors,33,33,296.67,263.67,33.0
2022-01,2022-01-20,2022,1,1,January,40,Maven Toys Toluca 2,Toluca,Commercial,33,Teddy Bear,Toys,10,10,129.9,109.9,20.0
2022-01,2022-01-01,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,1,Action Figure,Toys,49,49,783.51,489.51,294.0
2022-01,2022-01-06,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2,Animal Figures,Toys,46,46,597.54,459.54,138.0
2022-01,2022-01-01,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,6,Colorbuds,Electronics,75,132,1978.68,922.68,1056.0
2022-01,2022-01-07,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,7,Dart Gun,Sports & Outdoors,57,57,911.43,683.43,228.0
2022-01,2022-01-01,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,8,Deck Of Cards,Games,81,104,726.96,414.96,312.0
2022-01,2022-01-06,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,9,Dino Egg,Toys,25,40,439.6,399.6,40.0
2022-01,2022-01-03,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,10,Dinosaur Figures,Toys,10,10,149.9,109.9,40.0
2022-01,2022-01-04,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,17,Kids Makeup Kit,Art & Crafts,22,22,439.78,307.78,132.0
2022-01,2022-01-18,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,18,Lego Bricks,Toys,11,11,439.89,384.89,55.0
2022-01,2022-01-15,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,24,Nerf Gun,Sports & Outdoors,8,18,359.82,269.82,90.0
2022-01,2022-01-14,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,25,PlayDoh Can,Art & Crafts,29,29,86.71,57.71,29.0
2022-01,2022-01-02,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,27,PlayDoh Toolkit,Art & Crafts,50,50,249.5,199.5,50.0
2022-01,2022-01-10,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,30,Rubik's Cube,Games,25,25,499.75,449.75,50.0
2022-01,2022-01-04,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,31,Splash Balls,Sports & Outdoors,23,23,206.77,183.77,23.0
2022-01,2022-01-16,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,33,Teddy Bear,Toys,20,20,259.8,219.8,40.0
2022-01,2022-01-07,2022,1,1,January,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,34,Toy Robot,Electronics,31,52,1351.48,1091.48,260.0
2022-01,2022-01-16,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,1,Action Figure,Toys,37,37,591.63,369.63,222.0
2022-01,2022-01-04,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,3,Barrel O' Slime,Art & Crafts,5,5,19.95,9.95,10.0
2022-01,2022-01-02,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,6,Colorbuds,Electronics,162,275,4122.25,1922.25,2200.0
2022-01,2022-01-01,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,8,Deck Of Cards,Games,103,189,1321.11,754.11,567.0
2022-01,2022-01-21,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,9,Dino Egg,Toys,15,15,164.85,149.85,15.0
2022-01,2022-01-18,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,17,Kids Makeup Kit,Art & Crafts,30,30,599.7,419.7,180.0
2022-01,2022-01-02,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,18,Lego Bricks,Toys,60,60,2399.4,2099.4,300.0
2022-01,2022-01-03,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,24,Nerf Gun,Sports & Outdoors,7,7,139.93,104.93,35.0
2022-01,2022-01-21,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,25,PlayDoh Can,Art & Crafts,30,30,89.7,59.7,30.0
2022-01,2022-01-01,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,27,PlayDoh Toolkit,Art & Crafts,19,19,94.81,75.81,19.0
2022-01,2022-01-09,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,30,Rubik's Cube,Games,54,97,1939.03,1745.03,194.0
2022-01,2022-01-29,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,31,Splash Balls,Sports & Outdoors,29,29,260.71,231.71,29.0
2022-01,2022-01-28,2022,1,1,January,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,34,Toy Robot,Electronics,11,11,285.89,230.89,55.0
2022-01,2022-01-01,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,1,Action Figure,Toys,34,34,543.66,339.66,204.0
2022-01,2022-01-04,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,2,Animal Figures,Toys,12,12,155.88,119.88,36.0
2022-01,2022-01-04,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,3,Barrel O' Slime,Art & Crafts,16,16,63.84,31.84,32.0
2022-01,2022-01-02,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,6,Colorbuds,Electronics,47,103,1543.97,719.97,824.0
2022-01,2022-01-01,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,8,Deck Of Cards,Games,51,79,552.21,315.21,237.0
2022-01,2022-01-04,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,9,Dino Egg,Toys,40,40,439.6,399.6,40.0
2022-01,2022-01-02,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,10,Dinosaur Figures,Toys,18,18,269.82,197.82,72.0
2022-01,2022-01-20,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,18,Lego Bricks,Toys,23,23,919.77,804.77,115.0
2022-01,2022-01-14,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,24,Nerf Gun,Sports & Outdoors,22,22,439.78,329.78,110.0
2022-01,2022-01-28,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,25,PlayDoh Can,Art & Crafts,20,20,59.8,39.8,20.0
2022-01,2022-01-04,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,27,PlayDoh Toolkit,Art & Crafts,6,6,29.94,23.94,6.0
2022-01,2022-01-11,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,30,Rubik's Cube,Games,20,20,399.8,359.8,40.0
2022-01,2022-01-02,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,31,Splash Balls,Sports & Outdoors,14,14,125.86,111.86,14.0
2022-01,2022-01-04,2022,1,1,January,43,Maven Toys Durango 1,Durango,Downtown,34,Toy Robot,Electronics,22,22,571.78,461.78,110.0
2022-01,2022-01-02,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,1,Action Figure,Toys,82,97,1551.03,969.03,582.0
2022-01,2022-01-01,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,2,Animal Figures,Toys,49,65,844.35,649.35,195.0
2022-01,2022-01-03,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,6,Colorbuds,Electronics,100,132,1978.68,922.68,1056.0
2022-01,2022-01-05,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,7,Dart Gun,Sports & Outdoors,35,49,783.51,587.51,196.0
2022-01,2022-01-08,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,8,Deck Of Cards,Games,45,45,314.55,179.55,135.0
2022-01,2022-01-04,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,10,Dinosaur Figures,Toys,2,2,29.98,21.98,8.0
2022-01,2022-01-13,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,14,Glass Marbles,Games,33,33,362.67,197.67,165.0
2022-01,2022-01-06,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,17,Kids Makeup Kit,Art & Crafts,44,75,1499.25,1049.25,450.0
2022-01,2022-01-01,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,18,Lego Bricks,Toys,40,40,1599.6,1399.6,200.0
2022-01,2022-01-05,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,27,PlayDoh Toolkit,Art & Crafts,46,48,239.52,191.52,48.0
2022-01,2022-01-07,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,30,Rubik's Cube,Games,33,33,659.67,593.67,66.0
2022-01,2022-01-01,2022,1,1,January,44,Maven Toys Puebla 3,Puebla,Residential,31,Splash Balls,Sports & Outdoors,28,28,251.72,223.72,28.0
2022-01,2022-01-06,2022,1,1,January,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,1,Action Figure,Toys,26,48,767.52,479.52,288.0
2022-01,2022-01-08,2022,1,1,January,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2,Animal Figures,Toys,8,19,246.81,189.81,57.0
